noteId,tweetId,writer,n_words,n_urls,flesch_kincaid_grade,vader_compound
1985358942654837060,1985045510219334044,bot,39,2,8.5,-0.6908
1985359477575393458,1985197996619743296,bot,33,2,8.5,-0.7269
1985359759378087979,1985107120254287874,bot,35,2,7.9,-0.4215
1985360180582797767,1985036807226937516,bot,32,2,7.5,0.0
1985368501465280599,1984725365290647899,bot,42,1,6.4,-0.4019
1985450415878496511,1985281470609436692,bot,36,2,9.2,0.4588
1985455996114796988,1984756548225192416,bot,28,2,8.8,0.0
1985456895096734178,1985083013667901607,bot,39,2,9.7,0.0
1985457782686965776,1985335799865573614,bot,40,2,8.5,-0.9652
1985803727496769683,1985733159179489680,bot,32,2,6.3,0.2732
1985804534635970864,1985755256295452913,bot,41,2,7.5,-0.6264
1985806171723223423,1985634757833867603,bot,34,2,7.8,0.3612
1985806757868757135,1985447742739792289,bot,34,2,9.9,-0.296
1985807301739999433,1985412117814784418,bot,30,2,12.7,0.0
1986098042122990065,1985848230714757285,bot,40,2,7.2,-0.8387
1986099867295342648,1986042681701630316,bot,24,2,4.4,-0.4019
1986101332399297013,1985850026900218206,bot,40,2,4.9,-0.875
1986102096848998444,1985831396791726352,bot,25,1,4.2,-0.6808
1986103031448907835,1985833785808863371,bot,33,2,8.8,-0.7278
1986544825345171487,1986325425338061200,bot,43,2,9.9,-0.1419
1986546478148431937,1986234873011662902,bot,37,2,6.9,-0.5023
1986578743825981726,1986501361899323818,bot,39,1,14.4,-0.296
1986579577267798084,1983601617619579339,bot,39,2,4.8,-0.4215
1986580916815143356,1986509343328772348,bot,38,2,7.1,0.2057
1986872621892313378,1986775642449547576,bot,29,2,11.3,-0.7351
1986873133635137728,1986570981578842509,bot,27,2,4.4,0.0
1986873421683159300,1986818424861855903,bot,34,2,8.9,0.2235
1986875399339377008,1986801598946058577,bot,35,2,9.1,-0.0031
1986876255694688758,1986684861705322569,bot,39,1,9.5,-0.3607
1987243005477093668,1987043717077999927,bot,45,2,5.6,-0.4404
1987246720636309564,1986994724398637138,bot,33,2,11.1,-0.8771
1987249234190438730,1987131836636795297,bot,35,2,7.8,0.1531
1987251646439489862,1987201521449075132,bot,43,2,4.3,0.0
1987251967203172568,1986951005364506817,bot,40,2,7.3,0.8555
1987252452219871406,1986940422246056300,bot,42,2,8.8,0.6369
1987551911969427568,1987219102205923826,bot,40,2,6.1,0.0
1987552005343134181,1987303557071045019,bot,37,2,9.3,0.6369
1987552521078853710,1987330859809350052,bot,45,2,5.3,-0.9413
1987554021800825052,1987050524206837810,bot,38,2,8.2,0.128
1987623947710406989,1987478789966672304,bot,38,2,10.6,-0.4303
1987627444266799438,1987282366155649445,bot,38,2,9.4,0.0
1987920477277376986,1987557841830662654,bot,34,2,6.6,0.0
1987920861618147730,1987858378069098622,bot,40,2,8.4,-0.296
1987922125240304119,1987369026180263999,bot,39,2,7.1,0.34
1987922510428430419,1987589626408677809,bot,28,2,8.8,0.3818
1987923762046550184,1987647306120966203,bot,28,2,8.8,0.4019
1988375897989132514,1988309150275956974,bot,33,2,8.5,0.0
1988380541121380742,1988069607052050646,bot,32,2,9.5,0.0772
1988380845195792622,1988312595871527306,bot,38,2,11.9,-0.8894
1988384409599308112,1988226126083133807,bot,30,2,9.1,-0.9019
1988384863930495316,1988214896039801345,bot,33,2,8.5,0.5574
1988710791646724550,1988529003506847825,bot,40,2,9.6,-0.2732
1988711203913203713,1988342657840549949,bot,43,2,7.5,0.2373
1988712867588124851,1988436497088012476,bot,39,2,10.9,0.6597
1988713349433934166,1988557704269643866,bot,36,2,5.6,0.4019
1988714238924194080,1988613820529746176,bot,40,2,6.1,0.938
1988715739088384209,1988401381838123289,bot,36,2,13.9,-0.5195
1989032001895022636,1962215119129325850,bot,34,2,9.9,0.2023
1989032322084045104,1988738816363110716,bot,33,1,8.5,0.7506
1989033323595792393,1988734240679456775,bot,31,2,8.2,0.6858
1989033823229665569,1988792758497341829,bot,28,2,5.7,0.25
1989040557201522710,1988978659445895446,bot,37,2,10.4,-0.4019
1989106242434879554,1989042966845853947,bot,29,2,8.9,0.0
1989344717641834868,1988927853342388700,bot,36,2,6.8,0.0
1989345353515032677,1989038372958904792,bot,33,2,9.7,0.357
1989345358393041155,1989270161296429087,bot,31,2,4.9,-0.4874
1989347795057197548,1989097762223452609,bot,31,1,8.2,-0.8074
1989348939078775265,1989288954089394380,bot,35,2,7.9,-0.5423
1989776914660114814,1989725064971882771,bot,39,2,6.0,-0.7807
1989779497650905437,1988967633153310845,bot,37,2,8.1,-0.4767
1989781596459721128,1989650567019598248,bot,27,2,6.2,-0.872
1989781872172290551,1989733854366896145,bot,33,2,8.5,-0.5267
1989788820800147778,1989699497534926925,bot,35,2,10.1,-0.0516
1989808692288479390,1989730717933174819,bot,32,2,7.5,-0.8201
1989821308490686574,1989774950513652001,bot,37,1,16.5,0.2263
1990171276300710112,1990106370650046907,bot,40,2,11.1,-0.7227
1990173795273867265,1989856498445353364,bot,31,2,9.1,0.4215
1990173928744997099,1989829738483900845,bot,37,1,11.7,0.6597
1990174960803782779,1990037470231109971,bot,33,2,12.1,-0.2144
1990175782849630559,1990081853856911678,bot,33,2,5.2,-0.6908
1990176134663688339,1989801481256726638,bot,35,1,9.7,0.0
1990176517159084428,1990053500693463184,bot,39,1,9.5,-0.802
1990536682752413980,1990430954666504377,bot,42,1,7.6,-0.0387
1990536749466927506,1990063213258412160,bot,29,1,7.8,-0.8555
1990536951812764114,1990417262491173263,bot,31,2,10.5,-0.5994
1990537808956596661,1990432079679512595,bot,32,1,8.4,0.2144
1990538164734177712,1990372080131690891,bot,35,1,15.8,-0.5994
1990538690246947305,1990374563943952814,bot,37,1,10.3,-0.2656
1990538987044307043,1990286835088834588,bot,44,1,17.7,-0.5647
1990539243345571967,1990423146327859432,bot,35,1,15.8,-0.1531
1990825348796199325,1990454469482459409,bot,36,1,6.8,-0.5423
1990827711959331128,1990449713414611366,bot,39,2,20.5,0.1154
1990885560626356649,1990668980126953633,bot,34,1,5.3,-0.4019
1990914928866201758,1990857364686451171,bot,42,1,5.2,-0.8157
1990915638408183816,1990553627157823797,bot,38,1,11.7,-0.4019
1990916557107540361,1990859185966465187,bot,27,1,6.8,0.2263
1990918509484736912,1990832584721338737,bot,39,1,13.1,0.3612
1991152818170876075,1990891195669594127,bot,32,1,18.1,-0.9081
1991153119816765560,1990864842169987299,bot,44,1,7.6,-0.2144
1991155557189701747,1990981896914751704,bot,31,2,12.0,-0.0772
1991155788652421447,1990898983917543859,bot,38,1,19.3,-0.743
1991158222716105059,1991086285855805453,bot,39,1,9.5,-0.9153
1991160634658972093,1990939616988590157,bot,35,1,18.1,-0.4019
1991160812434571682,1991114610380771619,bot,31,1,14.2,0.4449
1991161301284888934,1990806831493533942,bot,39,1,9.5,0.4427
1991162603628838972,1990905168095793537,bot,25,2,11.9,-0.9001
1991162864938197364,1990648863754256521,bot,33,1,14.4,-0.296
1991163295969993028,1990744196375065194,bot,24,1,15.0,-0.872
1991342786457608486,1991258040679399618,bot,17,1,5.4,0.0
1991343097070928052,1991220081443901919,bot,28,1,12.3,-0.765
1991504672159342973,1991397362049380500,bot,39,1,10.7,-0.5267
1991504946944938348,1991160032570827100,bot,41,1,10.1,-0.1531
1991521710315643344,1991434674045088169,bot,36,1,10.1,-0.802
1991524530993459416,1991383284690080070,bot,27,2,6.0,-0.0772
1991525294470058464,1991114236555383117,bot,36,1,6.8,-0.8946
1991589284671787167,1991485074332872871,bot,32,1,7.5,0.1531
1991590397399704038,1991515283975180350,bot,38,1,8.1,-0.6124
1991697491486544062,1991538959542046881,bot,33,2,6.5,-0.3612
1991875979787047097,1991512977711784363,bot,28,1,14.2,0.4946
1991876373212795344,1991631330191503589,bot,27,1,9.7,-0.6369
1991877925268803777,1991575608711868786,bot,34,2,9.9,0.5423
1991878132479975783,1991711749977043314,bot,35,1,10.1,0.1027
1991878317696299368,1991605623964987552,bot,35,1,11.3,0.5573
1991878699868713173,1991779355505328263,bot,38,1,19.3,0.1163
1991879844049658086,1991497968289997094,bot,29,1,14.6,0.6794
1991880885700858157,1991498269290295368,bot,34,1,7.4,-0.9001
1991881402661458035,1991574641929056516,bot,39,2,13.3,-0.3968
1992261187350745236,1992006267112657002,bot,33,2,9.5,-0.4019
1992261571725131989,1991541660757684636,bot,31,1,12.7,0.5588
1992261858137362703,1991964050511794256,bot,37,1,9.1,-0.5994
1992262263219081310,1992160721241792930,bot,38,2,13.1,0.1406
1992262935658279379,1992004078898172232,bot,29,1,18.1,-0.296
1992355150845866051,1992207789909819878,bot,41,1,8.5,-0.1154
1992356060846256432,1991790093552783437,bot,44,3,7.8,0.34
1992356154853228796,1992150467674288217,bot,34,1,10.9,0.5699
1992356387209224471,1992186300569387022,bot,34,1,12.3,-0.7307
1992357844666990840,1992209189247320548,bot,26,1,17.0,0.0
1992358135701364980,1991911800296919081,bot,35,2,8.7,0.0
1992605400235913387,1992546601139634674,bot,35,1,6.7,-0.3657
1992607119338602989,1992554494434164898,bot,36,2,9.2,-0.128
1992607472243109904,1992332138264645781,bot,18,1,6.8,-0.6249
1992608117067014468,1991845033168019625,bot,49,1,10.1,-0.6124
1992608592680092009,1992484150818009429,bot,27,2,10.9,0.34
1992695169850777628,1992404104313016499,bot,40,2,7.2,-0.25
1992696137883562330,1992590502013940140,bot,34,2,12.3,-0.4767
1992696334160101585,1992377007460753581,bot,33,2,6.4,0.0
1992697476256514379,1992553582302834777,bot,34,1,14.2,-0.691
1992697857699123560,1992579312067961022,bot,42,1,11.0,-0.4019
1992698876206195027,1992262673149591661,bot,45,1,5.6,-0.1601
1992699767311274403,1992547371016696155,bot,34,1,12.1,-0.2144
1992955881026138582,1992709191430201621,bot,31,1,12.7,-0.7003
1992957882111815852,1992572116198170633,bot,35,1,13.5,-0.6599
1992959675457749475,1992915801398247854,bot,36,2,12.7,0.0772
1992960974999957693,1992592751515619425,bot,32,1,6.3,0.836
1992961494128951367,1992723284258173200,bot,34,1,11.1,-0.5719
1992962374148530376,1991778612891250971,bot,36,2,11.3,-0.2732
1992976787681231252,1992247035576389928,bot,24,1,11.5,-0.7506
1992977173104189917,1992743603299668152,bot,37,1,14.0,-0.4714
1993325245759975617,1992934553795829862,bot,41,1,9.9,-0.4215
1993325925685940463,1993201909721972856,bot,37,2,8.0,0.09
1993326196709343318,1993016837777637459,bot,31,2,10.7,-0.296
1993326625551798471,1993100758959476862,bot,33,1,11.9,-0.875
1993327675478348019,1993188163104411825,bot,32,1,11.9,-0.4019
1993328024658264415,1993078048292508146,bot,37,1,4.5,-0.4094
1994083184074453129,1993864708005515398,bot,42,2,7.6,0.4767
1994084561051926836,1993897582725353977,bot,37,1,6.8,-0.3151
1994084648087888226,1993923660701422059,bot,33,1,11.1,-0.7717
1994084796402639181,1994013425437909073,bot,28,1,6.4,-0.128
1994085061054926989,1993933140210118747,bot,30,2,10.1,0.0258
1994085233713434867,1993921468804263983,bot,40,2,8.7,-0.9419
1994192905834053835,1994109618411172003,bot,29,2,13.0,-0.3071
1994195529429827913,1993953277478908059,bot,35,1,6.7,0.0
1994834300278042799,1994635593276690631,bot,29,2,12.5,-0.5106
1994834852185563146,1994527330711343321,bot,31,1,15.2,-0.0516
1994836278236393718,1994649877872349475,bot,39,2,9.7,-0.6908
1994837470597300341,1994500791823225318,bot,39,1,10.9,0.0
1994837679997870461,1994122730287898659,bot,33,2,10.9,-0.5053
1994837838571946106,1994559296835915829,bot,40,1,4.9,-0.812
1995164449653534990,1994885891098382706,bot,31,2,12.9,-0.8779
1995164676372443491,1994819620520579553,bot,37,1,9.1,-0.6472
1995164978165190979,1994662664023224640,bot,33,1,13.0,-0.9101
1995595159027814435,1995523289050140691,bot,30,1,17.4,-0.8658
1995596618133872735,1995431930637033783,bot,33,2,15.6,-0.5994
1995597541430182356,1995506417688862944,bot,31,1,16.6,-0.4019
1995597951536648647,1995487740671238516,bot,31,1,10.5,-0.8176
1995598624969875598,1995479684293779516,bot,35,1,10.1,-0.296
1995598843648311618,1995481750772834450,bot,32,1,11.9,-0.9201
1995599430142046373,1995312577040294244,bot,36,2,11.5,0.4847
1995952905711399141,1995772485493494264,bot,45,2,9.5,-0.8225
1995956638696538224,1995642199481127143,bot,21,1,11.5,-0.4019
1995957049776087133,1995813976664371516,bot,33,1,10.7,-0.4215
1995957199525351659,1995898181779853748,bot,37,1,11.5,-0.7096
1995958289595560115,1995845525028176307,bot,39,1,10.9,-0.4019
1995958516570333550,1995665751240311258,bot,44,2,9.5,-0.3506
1995958769927282840,1995740180511424947,bot,43,1,6.3,-0.0985
1996307039442612640,1995939460803166291,bot,42,2,6.4,-0.9362
1996307451029643385,1996273709016117619,bot,38,2,5.9,-0.9545
1996307758639894812,1996282032465555518,bot,33,1,8.5,-0.7682
1996307979444920699,1996104977857892735,bot,39,1,5.9,-0.2144
1996311341804429747,1996282858952892751,bot,24,1,10.3,0.5719
1996952498502836364,1996600957774274919,bot,25,1,10.3,-0.3506
1996953159957127432,1996732217272553515,bot,26,1,10.7,0.0
1996954334421012837,1996853584642654356,bot,35,2,8.9,0.25
1996955912808902775,1996606110673818040,bot,31,1,8.0,-0.1027
1996956351080112335,1996827690788368655,bot,32,1,17.0,-0.5994
1996956527895134265,1996823202660864197,bot,36,2,17.3,-0.8519
1996958573092298901,1996339410581786875,bot,38,1,18.1,-0.4588
1996958849765442008,1996459757998424210,bot,27,1,9.7,-0.0772
1997034740805689700,1996788548696264769,bot,34,2,12.3,-0.7184
1997338766541721815,1997057678099513452,bot,31,1,12.9,-0.4939
1997338827543752895,1997168537794945175,bot,39,1,8.2,-0.4215
1997340429293965440,1997182736549978439,bot,30,1,16.2,-0.0516
1997341310164889664,1997146911959404616,bot,19,2,7.0,0.0
1997341587110494402,1997232054627344420,bot,43,1,6.5,0.0
1997682091127869871,1997307358893027470,bot,32,1,8.2,-0.4019
1997682396557172812,1997345298000036101,bot,36,2,8.9,-0.6249
1997682691769065683,1997369294150365622,bot,44,2,9.5,-0.8316
1997682850712146347,1997338296125452655,bot,35,2,17.7,-0.3612
1997682868097630283,1997222602964623653,bot,42,1,9.9,-0.9169
1998131652883603706,1997995139994911092,bot,29,2,10.1,-0.4939
1998133229425967423,1998057508674351164,bot,38,1,3.5,-0.2244
1998134500295922117,1998003712464441626,bot,38,2,8.3,-0.4215
1998134927934488624,1998058947581001948,bot,29,1,11.8,0.5719
1998135959854965003,1997976548956069906,bot,41,2,11.1,-0.8519
1998136306933608651,1997859502255956078,bot,26,2,15.4,-0.2732
1998425653062885417,1998383700866687475,bot,32,2,6.3,-0.2263
1998426056240328750,1998178697942331859,bot,37,1,5.7,0.1027
1998426268207829459,1998117617505374493,bot,38,1,11.6,-0.7579
1998426562979360933,1998225781370315205,bot,37,2,6.9,0.6437
1998426775102099882,1997993906894422275,bot,42,2,11.3,-0.7964
1998768547753775213,1998537864032797145,bot,33,2,8.5,0.0
1998769514511495493,1998443347095203887,bot,34,1,14.6,-0.7269
1998827449702891589,1998449008147124482,bot,42,2,9.1,-0.8306
1998827719987974312,1998456029193879744,bot,40,2,16.1,-0.8526
1998828981701763260,1998787332401766429,bot,31,2,10.5,-0.296
1998835206518698244,1998474545968349678,bot,35,1,9.0,0.8271
1998838196071801099,1998679205517603083,bot,31,4,8.2,0.0
1999191729367392464,1998984900272398418,bot,33,1,12.1,-0.296
1999211176014569961,1999172991360598078,bot,36,2,8.9,-0.7269
1999211961108549642,1999108156061089848,bot,36,1,6.7,0.3489
1999234933080854863,1999072675419795915,bot,36,1,8.9,-0.128
1999274779761652001,1999040961763266807,bot,31,1,12.7,-0.6486
1999568286304850367,1999279510689317242,bot,23,1,10.1,0.2732
1999568506405167352,1999516609971650766,bot,39,2,9.4,-0.2144
1999570339160875123,1999224229938839940,bot,32,1,4.1,-0.9161
1999576125031289001,1997636721513468244,bot,24,1,15.0,-0.5859
1999577399839572353,1999465312966836305,bot,41,1,10.1,-0.7579
1999874841927627178,1999615958240100570,bot,25,1,9.3,-0.296
1999875796593230094,1999558733488357817,bot,28,2,8.6,-0.6599
1999878077526970570,1999436146481463317,bot,39,1,6.0,-0.6249
1999878460504735803,1999659571317469497,bot,39,2,15.8,-0.4019
1999882753785905332,1999771015233392877,bot,37,2,16.9,-0.9241
2000220295949430901,2000136179292029102,bot,31,1,13.8,-0.7003
2000220748472889536,2000180602713047480,bot,38,2,10.7,-0.8834
2000221185976451344,2000152080334397489,bot,32,1,9.5,-0.8381
2000221566303429067,2000055182051401823,bot,41,2,11.0,-0.7684
2000221868184215991,2000145996505051624,bot,36,2,18.1,-0.631
2000572908419055816,2000336052981289452,bot,40,2,10.9,-0.7579
2000576295931932722,2000105280387035220,bot,32,3,11.1,-0.6858
2000661264578588722,2000474376475742675,bot,39,1,10.7,-0.6597
2000663462322508137,2000072998603399649,bot,25,1,10.5,-0.802
2000691936538116294,2000644529360109749,bot,35,1,8.9,-0.7876
2000954446843412604,2000572920976785444,bot,38,1,9.3,0.1768
2000954780466794561,2000578552354218242,bot,28,1,12.1,-0.5719
2001040153154896036,2000949322246951011,bot,27,1,10.7,-0.0516
2001040371535503660,2000924951566803299,bot,35,2,7.6,0.1027
2001045539039707170,2000912528730145171,bot,34,1,9.9,-0.0974
2001045899565220084,2000691281358410122,bot,34,1,11.1,-0.7351
2001293891803234570,2001183219199377764,bot,35,1,8.7,-0.3744
2001295777696567578,2001082745288638621,bot,32,2,13.1,-0.5267
2001296020060209325,2001198935201759735,bot,43,2,10.3,-0.802
2001296845897691141,2000927253052711237,bot,29,1,11.1,-0.7783
2001298109695967313,2001074004845875268,bot,37,1,21.3,-0.1154
2001684893802123665,2001411128383914187,bot,30,1,9.1,-0.5023
2001729324202819620,2001408323309178966,bot,32,2,8.4,-0.4019
2001732660046037388,2001676812586299780,bot,41,1,8.6,-0.5859
2001733555508953367,2001649204142444781,bot,25,1,8.2,-0.4939
2001734054941438114,2001433377325359126,bot,26,1,12.3,-0.5859
2002064849526718511,2001717497461117074,bot,36,1,8.9,0.1027
2002110594137063445,2002068966198686173,bot,27,1,9.5,-0.5267
2002112564545691728,2001353420809089086,bot,34,2,9.7,-0.3182
2002114844506435769,2002047328660910360,bot,31,2,14.1,-0.3612
2002115360867140023,2002026189326893408,bot,31,2,9.3,-0.5267
2002486482079011080,2002036816501776631,bot,42,2,3.8,-0.7311
2002487103423205758,2002129260472119559,bot,32,1,8.2,-0.5719
2002487621847564354,2002308962440433717,bot,31,1,7.3,-0.7845
2002488001897570403,2001964634291785735,bot,36,2,10.1,0.6486
2002489404942610475,2002181219652673899,bot,38,2,7.1,-0.6249
2002817110863474748,2002751895736402181,bot,40,2,11.1,-0.5994
2002817923736383795,2002138538620715199,bot,40,2,10.8,-0.5994
2002818764325130355,2002762426492596311,bot,33,1,7.2,0.0
2002821493076418822,2002541734337925472,bot,33,1,7.6,-0.8682
2002823732021133641,2002580987172315583,bot,32,2,13.1,-0.5423
2003102360504041842,2003067944629366869,bot,35,1,11.3,0.0
2003102600829325568,2002875344697933924,bot,38,1,12.9,-0.4215
2003104864444801053,2003045498161356899,bot,35,1,11.3,-0.4588
2003105255181988209,2002960524166979864,bot,28,2,15.4,-0.4215
2003105825514991969,2002959783364534418,bot,43,2,8.6,0.6369
2003255415123886410,2002871267326865507,bot,26,1,9.5,0.598
2003256147113808316,2003215953363145152,bot,41,1,17.7,-0.5859
2003256334217584862,2003019459892789293,bot,31,2,10.3,-0.4019
2003256555852939646,2003154665043820559,bot,38,2,11.7,0.3818
2003598636203020611,2003475274608873791,bot,32,2,15.2,0.1779
2003599499076243961,2003405687582523772,bot,32,2,9.5,-0.7906
2003599735362408771,2003519739717722383,bot,39,1,9.5,-0.4367
2003600861893726500,2003281825171423628,bot,36,3,12.7,-0.2144
2003601880388178092,2003479692683227418,bot,33,1,9.5,-0.6808
2003940177819980275,2003573280280838653,bot,26,1,7.2,-0.7351
2003943792072593891,2003902655593316547,bot,36,1,11.3,-0.6124
2003944497525248075,2003649129210347829,bot,32,1,11.9,0.0
2003945164457324810,2003843990114963946,bot,39,1,9.5,-0.8402
2003945567861248453,2003837927663849970,bot,46,2,5.7,-0.1353
2004326616638345449,2004225070408126580,bot,41,1,19.3,-0.7915
2004327465846444197,2004040637201764707,bot,37,2,14.0,-0.1027
